"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Salmo trutta subsp. fario" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "NT" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 780.12 4.22213765532 0.5103114728 0.35328291892 0.44948732336 0.68190114652 0.43846365936 0.27314947712 0.14829213976 3.09892144992 52181.68 "fe1" 4.56 "ma4" 9.36 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -7.916 30.852 "nom" "short" 1930557.57834284 "NO"
"Salmo trutta subsp. fluviatilis" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 790.92 4.3064534122 0.53637046028 0.3428514778 0.44675430992 0.68461941868 0.44208868576 0.25595323228 0.15038002272 2.802637077 260833.4 "fe1" 4.24 "ma2" 14.52 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.052 30.716 "pot" "short" 996798.542987714 "YES"
"Salmo trutta subsp. lacustris" "InfoSpecies" "Fishes" "Salmo trutta Linnaeus, 1758" "SUBSPECIES" NA NA "EN" "LEAST_CONCERN" "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 734.48 4.1115087204 0.5476343132 0.34797071476 0.47704284488 0.68189882316 0.47120455384 0.298418193 0.1526498762 3.10404798216 25958.72 "fe1" 4.6 "ma5" 11.52 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "eury" "fre" -7.964 30.912 "pot" "long" 671656.283649269 "NO"
"Salmo trutta subsp. lake" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "EN" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 834.2 4.25246834192 0.55248125908 0.32941550336 0.46187691148 0.68100039832 0.45441975328 0.3097132698 0.14698377024 3.07195131392 136225.32 "fe1" 4.62 "ma3" 11.42 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.192 31.184 "pot" "short" 1131989.89729032 "NO"
"Salmo trutta subsp. marinus" "InfoSpecies" "Fishes" NA "SUBSPECIES" NA NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 688.44 4.1036965504 0.56215575896 0.3724962172 0.4792596542 0.6712630968 0.44755533192 0.314946716 0.15554070132 3.02464626672 92045 "fe2" 4.48 "ma2" 10.62 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.512 30.912 "pot" "short" 726619.635613271 "YES"
"Salmo trutta subsp. resident" "InfoSpecies" "Fishes" NA "SUBSPECIES" "INN" NA "RE" NA "Salmo" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 773 4.18849537156 0.52589172664 0.350656253 0.45725594848 0.65340349368 0.47960929728 0.31001003532 0.14740432484 2.72069377712 198338.6 "fe1" 4.92 "ma2" 11.62 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.116 30.504 "pot" "short" 1117714.6448254 "YES"
"Salvelinus alpinus" "EEA" "Fishes" "Salvelinus alpinus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310 4.256032317 0.640026718 0.271921287 0.54224371 0.747663551 0.477158943 0.324259677 0.168286183 2.865442308 6000 "fe1" 4 "ma4" 6 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fbm" -8.156 31.184 "dia" "short" 7877555.98799283 "NO"
"Salvelinus colii" "EEA" "Fishes" "Salvelinus colii (Günther, 1863)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 669.2 4.59419754328 0.53997767128 0.33779531928 0.43446864796 0.6888868244 0.44611766628 0.25886799592 0.15091602532 2.73919584264 50667.96 "fe1" 4.8 "ma3" 9.34 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.052 30.64 "pot" "short" 2634.15069549298 "NO"
"Salvelinus evasus" "EEA" "Fishes" "Salvelinus evasus Freyhof & Kottelat, 2005" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 662.92 4.3252878984 0.54761881108 0.35632676044 0.44408091076 0.655501216 0.4690527636 0.36522403772 0.16716748992 2.98135959984 116681.08 "fe1" 4.84 "ma2" 8.86 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "limno" "fre" -8.064 30.504 "pot" "short" 45.3893237089387 "NO"
"Salvelinus fimbriatus" "EEA" "Fishes" "Salvelinus fimbriatus Regan, 1908" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 930.84 4.32479610948 0.55102588648 0.3390544874 0.45585947348 0.62770972508 0.46658806104 0.29754781972 0.15003556992 2.92371392924 175569.28 "fe1" 4.92 "ma2" 10.6 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.028 30.444 "pot" "short" 1225.28194375617 "NO"
"Salvelinus fontinalis" "SPEED2ZERO" "Fishes" "Salvelinus fontinalis (Mitchill, 1814)" "SPECIES" "NEO" NA NA NA "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 860 3.471882099 0.6354576 0.320154569 0.56764812 0.937220636 0.438863261 0.277230417 0.153272033 2.280604817 6811 "fe1" 4 "ma2" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fbm" -8.104 30.64 "dia" "short" 4503559 "NO"
"Salvelinus gracillimus" "EEA" "Fishes" "Salvelinus gracillimus Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 575.84 4.38933990392 0.53101627012 0.35965411268 0.43725291444 0.6425036318 0.461308078 0.27884221328 0.1469711478 2.80636015808 105992.08 "fe1" 4.88 "ma2" 12.02 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.144 30.64 "pot" "short" 1677.76820658435 "NO"
"Salvelinus grayi" "EEA" "Fishes" "Salvelinus grayi (Günther, 1862)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 627.96 4.25689316388 0.52859020864 0.36309333044 0.45091182972 0.6609271528 0.44357664108 0.289272682 0.1595293848 2.78038619496 163136.28 "fe2" 4.4 "ma2" 10.3 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.964 30.912 "pot" "short" 23.2691364460591 "NO"
"Salvelinus inframundus" "EEA" "Fishes" "Salvelinus inframundus Regan, 1909" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 611.52 4.16718871796 0.52536830788 0.34879869712 0.42451802092 0.67191568528 0.43052015972 0.26597135508 0.15333045056 2.91426736824 26366.88 "fe1" 4.52 "ma2" 10.16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.864 30.64 "pot" "short" 12568.2563859305 "NO"
"Salvelinus killinensis" "EEA" "Fishes" "Salvelinus killinensis (Günther, 1866)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 615.2 4.27250231204 0.53480560196 0.37737933856 0.44533565376 0.63296683668 0.46994298504 0.3098632432 0.15019353188 2.8246875984 246752.76 "fe1" 4.16 "ma3" 9.04 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.988 30.716 "pot" "short" 2397.74180699846 "NO"
"Salvelinus lepechini" "EEA" "Fishes" "Salvelinus lepechini (Gmelin, 1789)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 694.4 4.27925681388 0.56351815192 0.3410001226 0.46298729912 0.71946352908 0.49051947264 0.30367223024 0.15624685908 2.79798795204 130970.32 "fe2" 4.48 "ma2" 11.64 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.308 30.58 "pot" "short" 454146.641996384 "NO"
"Salvelinus lonsdalii" "EEA" "Fishes" "Salvelinus lonsdalii Regan, 1909" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 603.4 4.22730135088 0.53474473156 0.37287122816 0.41231083496 0.72593917192 0.44936243444 0.30804306448 0.14958363616 2.75577602304 113173.08 "fe1" 4.64 "ma2" 9.3 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.092 30.58 "pot" "short" 2342.90087260319 "NO"
"Salvelinus mallochi" "EEA" "Fishes" "Salvelinus mallochi Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 791.32 4.34528325788 0.5173400434 0.32454130232 0.42055770056 0.66771402772 0.46757659368 0.2560997386 0.14971690052 3.13524677248 207600.08 "fe1" 4.56 "ma2" 10.96 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.876 30.776 "pot" "short" 11348.6306784933 "NO"
"Salvelinus maxillaris" "EEA" "Fishes" "Salvelinus maxillaris Regan, 1909" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 535.44 4.16801837188 0.5336658132 0.36221345064 0.43969415424 0.6529194826 0.44523703008 0.29772032304 0.15283888948 2.61331255696 81367.32 "fe2" 4.9 "ma3" 10.08 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.064 30.776 "pot" "short" 14704.2513619403 "NO"
"Salvelinus murta" "EEA" "Fishes" "Salvelinus murta (Saemundsson, 1908)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 721 4.10437712804 0.5330707648 0.34662683448 0.44871186376 0.70606791372 0.44006039684 0.31589146312 0.15638084976 2.59088376244 126073.28 "fe1" 4.44 "ma2" 9.5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.132 30.64 "pot" "short" 83.4699079233018 "NO"
"Salvelinus namaycush" "SPEED2ZERO" "Fishes" "Salvelinus namaycush (Walbaum, 1792)" "SPECIES" "NEO" NA NA NA "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1250 4.850792773 0.642957227 0.329173077 0.478585914 1.014865385 0.479351032 0.242920354 0.16313325 3.656679023 11500 "fe1" 8 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "limno" "rheo" "fre" -8.332 31.124 "nom" "short" 10505362 "NO"
"Salvelinus neocomensis" "InfoSpecies" "Fishes" "Salvelinus neocomensis Freyhof & Kottelat, 2005" "SPECIES" NA NA "RE" "EXTINCT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 584.2 4.12068265848 0.54475371404 0.34562214656 0.45218284204 0.73119639896 0.42360626724 0.29436364168 0.1574644172 2.57605615336 115490.2 "fe1" 5.08 "ma2" 8.5 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.092 30.716 "pot" "short" 209.106437479521 "NO"
"Salvelinus obtusus" "EEA" "Fishes" "Salvelinus obtusus Regan, 1908" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 613.4 4.18956949076 0.5317403162 0.34922201756 0.42399400704 0.64903319692 0.45274868436 0.29347506112 0.15430184056 2.90122872196 188463.6 "fe1" 4.64 "ma2" 10.62 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.104 30.64 "pot" "short" 671.539621282424 "NO"
"Salvelinus perisii" "EEA" "Fishes" "Salvelinus perisii (Günther, 1865)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 572.4 4.54719185464 0.55237238996 0.37506990156 0.47033985568 0.6427622798 0.47746292308 0.307910825 0.15143229972 2.66569368484 213293.2 "fe1" 4.58 "ma2" 12.76 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -7.776 30.716 "pot" "short" 3571.29374536727 "NO"
"Salvelinus profundus" "InfoSpecies" "Fishes" "Salvelinus profundus (Schillinger, 1901)" "SPECIES" NA NA "CR" "EXTINCT" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 709.8 4.37229013296 0.55520621096 0.32686065156 0.424383626 0.64300228852 0.45908360012 0.31785523956 0.1532413476 2.75339396772 266141.92 "fe1" 4.28 "ma2" 9.42 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "rheo" "rheo" "fre" -8.004 30.716 "pot" "short" 517.865571712522 "NO"
"Salvelinus struanensis" "EEA" "Fishes" "Salvelinus struanensis (Maitland, 1881)" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 618.28 4.05780531596 0.5519850422 0.34201087556 0.44493220276 0.69313681368 0.45243314144 0.31055598556 0.1560821122 2.82214272924 138411.6 "fe1" 4.84 "ma3" 12.22 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.04 30.504 "pot" "short" 41.5651595955894 "NO"
"Salvelinus thingvallensis" "EEA" "Fishes" "Salvelinus thingvallensis (Saemundsson, 1908)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 714.6 4.12178356188 0.52184932776 0.34016311612 0.4451047944 0.66397273176 0.43617507956 0.27405632944 0.14808689096 2.7769077662 138769.08 "fe1" 4.4 "ma3" 10.94 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.04 30.58 "pot" "short" 83.4699079233018 "NO"
"Salvelinus umbla" "SPEED2ZERO" "Fishes" "Salvelinus umbla (Linnaeus, 1758)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 571.08 3.93806659148 0.53338085348 0.3494518994 0.46232576928 0.66326748908 0.4404872166 0.30122746304 0.16223114 2.86665800716 152983.96 "fe1" 4.8 "ma2" 10.58 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "limno" "rheo" "fre" -8.168 30.852 "nom" "short" 22175.4662710729 "NO"
"Salvelinus willoughbii" "EEA" "Fishes" "Salvelinus willoughbii (Günther, 1862)" "SPECIES" NA "Yes" NA "ENDANGERED" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 682.96 4.28803269496 0.51988483784 0.328468173 0.42905363332 0.63881027496 0.4310967964 0.29209071956 0.14865000228 2.73485864788 175836.92 "fe1" 4.02 "ma2" 11.5 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.396 30.988 "pot" "short" 15.6831700159254 "NO"
"Salvelinus youngeri" "EEA" "Fishes" "Salvelinus youngeri Friend, 1956" "SPECIES" NA "Yes" NA "VULNERABLE" "Salvelinus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 557.92 4.27262721212 0.51768951016 0.352799237 0.4159869594 0.70008028904 0.45312685524 0.26768503244 0.1490668658 2.8708886764 40077.48 "fe2" 4.36 "ma2" 12.58 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -8.344 31.32 "pot" "short" 3029.04299230539 "NO"
"Sander lucioperca" "SPEED2ZERO" "Fishes" "Sander lucioperca (Linnaeus, 1758)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Sander" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1000 4.436274074 0.388211694 0.493332767 0.228995964 0.653749788 0.380940055 0.34755846 0.146019498 3.388258784 296303.84 "fe3" 4.08 "ma4" 12.76 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "eury" "frb" -8.144 31.728 "pot" "short" 7420143.9322852 "NO"
"Sander volgensis" "EEA" "Fishes" "Sander volgensis (Gmelin, 1789)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Sander" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.228184711 0.411617785 0.478388135 0.287411181 0.667479754 0.422416209 0.371300922 0.123116244 1.976688823 568069.8 "fe2" 4.64 "ma3" 10.1 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "rheo" "frb" -8.192 30.232 "nom" "short" 3203357.27752192 "NO"
"Scardinius acarnanicus" "EEA" "Fishes" "Scardinius acarnanicus Economidis, 1991" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 209.16 3.75622178392 0.51610620668 0.43132309924 0.44813915308 0.37802205332 0.4571835394 0.30531299872 0.15866622264 2.50219043476 96746.4 "fe1" 2.86 "ma2" 10.24 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.104 31.048 "pot" "short" 2221.60592254063 "NO"
"Scardinius dergle" "EEA" "Fishes" "Scardinius dergle Heckel & Kner, 1858" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 233.84 4.13360734012 0.53752166912 0.44270480908 0.43989598268 0.38161749344 0.47586739908 0.30847806928 0.16175191276 2.53878833144 459520.44 "fe1" 3.06 "ma2" 12.16 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "rheo" "fre" -8.244 30.776 "pot" "short" 7611.2426686043 "NO"
"Scardinius erythrophthalmus" "SPEED2ZERO" "Fishes" "Scardinius erythrophthalmus (Linnaeus, 1758)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510 3.005719096 0.517721457 0.443946643 0.511645125 0.342106838 0.442462444 0.292714738 0.179402632 3.098780467 122475.96 "fe3" 2.34 "ma2" 10.34 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "frb" -8.332 30.64 "pot" "short" 8529344.46373663 "NO"
"Scardinius graecus" "EEA" "Fishes" "Scardinius graecus Stephanidis, 1937" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 294.2 3.67132073824 0.51958151 0.4611397858 0.44493997804 0.37192392848 0.42398470204 0.29961504872 0.16600860684 2.54894754892 283484.64 "fe1" 2.6 "ma2" 8.82 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "fre" -8.076 31.048 "pot" "short" 39.6315486246183 "NO"
"Scardinius hesperidicus" "SPEED2ZERO" "Fishes" "Scardinius hesperidicus Bonaparte, 1845" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 202.12 4.07597712584 0.53133623884 0.46326219444 0.4312639888 0.37848382332 0.49132577444 0.2749061316 0.1640082422 2.57861803732 300584.44 "fe1" 2.52 "ma2" 9.06 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -8.152 30.368 "pot" "short" 116409.969717923 "NO"
"Scardinius knezevici" "EEA" "Fishes" "Scardinius knezevici Bianco & Kottelat, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Scardinius" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 295 2.872544894 0.484558104 0.352841551 0.495659254 0.437711705 0.388901595 0.245579208 0.178596621 2.195897608 91816.04 "fe2" 2.92 "ma3" 10.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "limno" "limno" "fre" -7.852 30.776 "pot" "short" 724.492704544183 "NO"
