"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Alburnus thessalicus" "EEA" "Fishes" "Alburnus thessalicus Stephanidis, 1950" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 4.54745098 0.447189769 0.433044309 0.374394972 0.330511228 0.53575 0.165010858 0.153369415 2.804878049 1362000 "fe1" 2.5 "ma2" 8 "ls1" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "rheo" "fre" -7.7 32 "pot" "short" 57553.8836316854 "NO"
"Alburnus vistonicus" "EEA" "Fishes" "Alburnus vistonicus Freyhof & Kottelat, 2007" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 3.481135273 0.571287435 0.569683753 0.495626438 0.332282872 0.42350672 0.308156845 0.250072581 1.923128188 20000 "fe1" 1.5 "ma2" 15 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "eury" "limno" "frb" -7.7 32 "pot" "short" 1215.44764852344 "NO"
"Alburnus volviticus" "EEA" "Fishes" "Alburnus volviticus Freyhof & Kottelat, 2007" "SPECIES" NA "Yes" NA "ENDANGERED" "Alburnus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 3.492962902 0.519231851 0.540985824 0.47113322 0.399206052 0.438863261 0.292601064 0.187138726 2.737377378 11500 "fe1" 2.5 "ma2" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "eury" "fre" -9.3 32 "pot" "short" 2117.48447142064 "NO"
"Alosa agone" "InfoSpecies" "Fishes" "Alosa agone (Scopoli, 1786)" "SPECIES" "INN" NA "VU" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 4.326970703 0.607308759 0.474432016 0.589632462 0.690066135 0.540412997 0.34755846 0.19777752 2.427996763 15905 "fe1" 1.5 "ma1" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "limno" "fre" -7.7 32 "nom" "short" 856.093943299423 "NO"
"Alosa algeriensis" "EEA" "Fishes" "Alosa algeriensis Regan, 1916" "SPECIES" NA "No" NA "ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.854359173 0.6354576 0.450806026 0.468629849 0.649809399 0.72844559 0.159911986 0.139757012 3.133358683 15905 "fe3" 2.5 "ma2" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fbm" -9.3 28.6 "nom" "short" 149191.771333884 "NO"
"Alosa alosa" "InfoSpecies" "Fishes" "Alosa alosa (Linnaeus, 1758)" "SPECIES" NA NA "RE" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 830 3.910500536 0.531244891 0.386758926 0.425779382 0.779108774 0.546883987 0.144566277 0.158360041 3.053753725 1362000 "fe3" 2 "ma5" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "rheo" "fbm" -9.3 32 "dia" "long" 716582.85828129 "NO"
"Alosa caspia" "EEA" "Fishes" "Alosa caspia (Eichwald, 1838)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110 3.512796769 0.627994576 0.568784464 0.718346511 0.435121002 0.530481051 0.333867863 0.170252336 2.707852531 11500 "fe1" 2.5 "ma1" 7 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "limno" "fbm" -7.7 32 "dia" "short" 651472.175800941 "NO"
"Alosa fallax" "InfoSpecies" "Fishes" "Alosa fallax (Lacepède, 1803)" "SPECIES" "INN" NA "DD" "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.626264914 0.584315807 0.36249818 0.546593042 0.866203692 0.471669221 0.192536818 0.1380103 3.533629851 11500 "fe3" 6 "ma5" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -7.4 32 "dia" "medium" 1061630.9294376 "NO"
"Alosa immaculata" "EEA" "Fishes" "Alosa immaculata Bennett, 1835" "SPECIES" NA "No" NA "VULNERABLE" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 390 3.967715852 0.571431389 0.398685394 0.52948369 0.744037169 0.460556936 0.212420621 0.132018967 3.227885274 15905 "fe3" 2.5 "ma1" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -7.7 28.6 "dia" "long" 232782.526405616 "NO"
"Alosa kessleri" "EEA" "Fishes" "Alosa kessleri (Grimm, 1887)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 520 4.093582164 0.592348543 0.356489331 0.540559041 0.686115171 0.514660529 0.209181448 0.127294844 2.737377378 20000 "fe3" 2 "ma5" 15 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "eury" "fbm" -9.3 32 "dia" "short" 727234.05064366 "NO"
"Alosa killarnensis" "EEA" "Fishes" "Alosa killarnensis Regan, 1916" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.844632171 0.603331072 0.48 0.476977486 0.219832482 0.384168607 0.277230417 0.16250129 2.619923897 20000 "fe1" 2.5 "ma2" 2.5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "limno" "fbm" -7.4 28.6 "dia" "short" 21.1870085368125 "NO"
"Alosa macedonica" "EEA" "Fishes" "Alosa macedonica (Vinciguerra, 1921)" "SPECIES" NA "Yes" NA "VULNERABLE" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.870090841 0.623316235 0.568784464 0.6943181 0.379009648 0.471742936 0.2766026 0.173201583 3.091423782 15905 "fe1" 2.5 "ma1" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "limno" "fbm" -7.4 28.6 "dia" "short" 115.113440366648 "NO"
"Alosa maeotica" "EEA" "Fishes" "Alosa maeotica (Grimm, 1901)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 3.471882099 0.580587629 0.398685394 0.524813967 0.649809399 0.529538889 0.284006821 0.137147459 3.032322794 20000 "fe3" 2.5 "ma1" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "limno" "fbm" -7.4 28.6 "nom" "short" 152834.668640224 "NO"
"Alosa tanaica" "EEA" "Fishes" "Alosa tanaica (Grimm, 1901)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246 3.657398926 0.629749595 0.440233491 0.563817703 0.746442904 0.502165486 0.246432995 0.155051745 2.504639616 15905 "fe3" 2.5 "ma1" 20 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "eury" "limno" "fbm" -7.7 28.6 "dia" "short" 101568.785306309 "NO"
"Alosa vistonica" "EEA" "Fishes" "Alosa vistonica Economidis & Sinis, 1986" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110 4.48965674 0.821233167 0.472257622 0.476977486 0.533692886 0.54936728 0.54764211 0.163173148 2.376280722 20000 "fe1" 1.5 "ma1" 5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "limno" "fbm" -7.7 32 "dia" "short" 45.6178493745879 "NO"
"Alosa volgensis" "EEA" "Fishes" "Alosa volgensis (Berg, 1913)" "SPECIES" NA "Yes" NA "ENDANGERED" "Alosa" "Clupeidae" "Clupeiformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 4.561782385 0.592348543 0.320122103 0.380494556 0.606903383 0.538670793 0.314020803 0.192245429 2.132438657 1362000 "fe3" 1.5 "ma2" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "eury" "rheo" "fre" -7.7 28.6 "nom" "short" 465969.609780304 "NO"
"Ameiurus melas" "SPEED2ZERO" "Fishes" "Ameiurus melas (Rafinesque, 1820)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Ameiurus" "Ictaluridae" "Siluriformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 660 4.10148913 0.48507337 0.210539107 0.404241848 0.326590325 0.570236413 0.389497283 0.157155275 2.213600411 5495 "fe2" 2.5 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 1 1 1 0 0 0 0 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fre" -7.7 32 "nom" "short" 4468895.89694886 "NO"
"Anaecypris hispanica" "EEA" "Fishes" "Anaecypris hispanica (Steindachner, 1866)" "SPECIES" NA "Yes" NA "ENDANGERED" "Anaecypris" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80 5.021763152 0.386596205 0.536024918 0.272495796 0.315937941 0.544991593 0.23537513 0.122216057 3.399975318 15905 "fe1" 2.5 "ma2" 8 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "eury" "fre" -7.4 28.6 "pot" "short" 82403.232707537 "NO"
"Anguilla anguilla" "SPEED2ZERO" "Fishes" "Anguilla anguilla (Linnaeus, 1758)" "SPECIES" "INN" NA "CR" "CRITICALLY_ENDANGERED" "Anguilla" "Anguillidae" "Anguilliformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1330 16.2191429 0.821233167 0.249665422 0.720516313 0.394942594 0.634091873 0.604546774 0.04466753 0 15905 "fe3" 2.5 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "pel" "limno" "eury" "fbm" -9.3 32 "dia" "long" 13669974.7000748 "NO"
"Aphanius almiriensis" "EEA" "Fishes" "Aphanius almiriensis Kottelat, Barbieri & Stoumboudi, 2007" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.529806904 0.571305628 0.487183759 0.385806662 0.318970201 0.565954685 0.2931642 0.170661065 1.701465349 15905 "fe1" 2.5 "ma4" 12 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 32 "pot" "short" 16270.9576737592 "NO"
"Aphanius baeticus" "EEA" "Fishes" "Aphanius baeticus Doadrio, Carmona & Fernández-Delgado, 2002" "SPECIES" NA "Yes" NA "ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 2.970238095 0.511940476 0.544408151 0.595357143 0.267115526 0.53575 0.309583333 0.174302605 1.680793575 15905 "fe1" 2.5 "ma4" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "limno" "frb" -7.4 32 "pot" "short" 9413.03995626998 "NO"
"Aphanius fasciatus" "EEA" "Fishes" "Aphanius fasciatus (Valenciennes, 1821)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 3.7433784 0.440706956 0.556986906 0.493565727 0.254195772 0.538670793 0.313797035 0.139757012 1.943765071 350 "fe1" 1.5 "ma1" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phy" "limno" "limno" "fbm" -7.7 32 "nom" "short" 924684.719114031 "NO"
"Aphanius iberus" "EEA" "Fishes" "Aphanius iberus (Valenciennes, 1846)" "SPECIES" NA "Yes" NA "ENDANGERED" "Aphanius" "Cyprinodontidae" "Cyprinodontiformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 3.138303191 0.425829787 0.569683753 0.515957447 0.275959558 0.617111702 0.292601064 0.146235345 1.701465349 15905 "fe1" 2.5 "ma1" 5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "frb" -7.4 32 "nom" "short" 35325.9084755053 "NO"
"Aspius aspius" "SPEED2ZERO" "Fishes" "Leuciscus aspius (Linnaeus, 1758)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Leuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 700 4.460251354 0.627147112 0.307664222 0.431829929 0.368427817 0.544370237 0.18028958 0.139757012 2.319255319 20000 "fe3" 2.5 "ma5" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "frb" -7.7 32 "pot" "medium" 3183978.78565129 "NO"
"Atherina boyeri" "EEA" "Fishes" "Atherina boyeri Risso, 1810" "SPECIES" NA "No" NA "LEAST_CONCERN" "Atherina" "Atherinidae" "Atheriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.808936533 0.725472123 0.550913043 0.772539198 0.536231884 0.691278866 0.725472123 0.177388105 3.428571429 15905 "fe1" 2 "ma1" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "phylith" "limno" "limno" "fbm" -9.3 32 "dia" "short" 3880728.53193901 "NO"
"Aulopyge huegelii" "EEA" "Fishes" "Aulopyge huegelii Heckel, 1843" "SPECIES" NA "Yes" NA "ENDANGERED" "Aulopyge" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.474888303 0.35638112 0.340425532 0 0.262779224 0.443953262 0.274089187 0.125555417 2.316349227 15905 "fe1" 1 "ma3" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 19731.0750156428 "NO"
"Babka gymnotrachelus" "EEA" "Fishes" "Babka gymnotrachelus (Kessler, 1857)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Babka" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 5.099537037 0.87608807 0.354168311 0.566617597 0.594230921 0.810995904 0.723150282 0.243488665 1.856118792 1362000 "fe1" 2 "ma4" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "limno" "eury" "fbm" -7.4 28.6 "dia" "short" 853366.818719073 "NO"
"Ballerus ballerus" "EEA" "Fishes" "Ballerus ballerus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Ballerus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.038215688 0.453846291 0.42853271 0.440269744 0.380661991 0.351679644 0.303461752 0.173014329 2.800809928 20000 "fe1" 2.5 "ma4" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "eury" "rheo" "frb" -9.3 32 "pot" "short" 4326143.81649721 "NO"
"Ballerus sapa" "EEA" "Fishes" "Ballerus sapa (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Ballerus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 2.822643439 0.561793902 0.442011163 0.449441863 0.385394002 0.356319837 0.359645624 0.199564524 3.141682062 11500 "fe2" 2.5 "ma5" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "frb" -9.3 32 "pot" "short" 3467991.65247442 "NO"
"Barbatula barbatula" "InfoSpecies" "Fishes" "Barbatula barbatula (Linnaeus, 1758)" "SPECIES" NA NA "NT" "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 210 6.724161164 0.489219782 0.30066 0 0.384711186 0.673763644 0 0.144789579 1.754811321 1362000 "fe2" 1.5 "ma1" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "psam" "eury" "rheo" "fre" -9.3 32 "pot" "short" 6705111.69647045 "NO"
"Barbatula quignardi" "EEA" "Fishes" "Barbatula quignardi (Băcescu-Meşter, 1967)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 4.023622501 0.534372112 0.225251679 0.381927273 0.30727517 0.565065845 0.231020849 0.171503604 1.878833071 350 "fe1" 1.5 "ma4" 5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 128761.012280775 "NO"
"Barbatula sturanyi" "EEA" "Fishes" "Barbatula sturanyi (Steindachner, 1892)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 4.2194162 0.641414089 0.472083149 0.772539198 0.528776978 0.482379278 0.495015777 0.15772719 2.281081081 350 "fe1" 2 "ma1" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "frb" -7.7 32 "pot" "short" 5881.389735758 "NO"
"Barbatula zetensis" "EEA" "Fishes" "Barbatula zetensis (Soric, 2000)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbatula" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 2.959627476 0.507155518 0.377791817 0.478585914 0.382144448 0.471750587 0.270874978 0.169546756 3.089545793 350 "fe2" 1.5 "ma1" 8 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 3016.89034169996 "NO"
"Barbus balcanicus" "EEA" "Fishes" "Barbus balcanicus Kotlík, Tsigenopoulos, Ráb & Berrebi, 2002" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 4.390926247 0.552448149 0.368421053 0.284180678 0.327754386 0.540555919 0.216023215 0.226880113 2.376280722 5495 "fe1" 2 "ma4" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "short" 242419.802522489 "NO"
"Barbus barbus" "SPEED2ZERO" "Fishes" "Barbus barbus (Linnaeus, 1758)" "SPECIES" "INN" NA "NT" "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 4.068372397 0.371264757 0.23787234 0 0.298638298 0.388291764 0.239724726 0.155661105 2.304620804 11500 "fe1" 3 "ma5" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "pot" "medium" 2782586.29181211 "NO"
"Barbus bergi" "EEA" "Fishes" "Barbus bergi Chichkoff, 1935" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 270 3.82149114 0.468442813 0.472083149 0.456980102 0.275959558 0.484616646 0.149628107 0.15772719 2.457899825 11500 "fe1" 1 "ma4" 12 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "phylith" "eury" "limno" "fre" -7.4 28.6 "nom" "short" 15288.1174386176 "NO"
"Barbus caninus" "SPEED2ZERO" "Fishes" "Barbus caninus Bonaparte, 1839" "SPECIES" "INN" NA "VU" "ENDANGERED" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.526944841 0.366650801 0.284755189 0 0.399201748 0.532497752 0.217081813 0.170252336 2.277523051 11500 "fe1" 1 "ma2" 5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 160957.535817099 "NO"
"Barbus carpathicus" "EEA" "Fishes" "Barbus carpathicus Kotlík, Tsigenopoulos, Ráb & Berrebi, 2002" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 270 5.224353662 0.410682657 0.298880597 0 0.364373134 0.544370237 0.154576772 0.156890403 2.510204082 20000 "fe1" 1.5 "ma3" 5.5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 145283.71496806 "NO"
"Barbus ciscaucasicus" "EEA" "Fishes" "Barbus ciscaucasicus Kessler, 1877" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Barbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.227398288 0.60921461 0.294723678 0.389102979 0.536922344 0.381770851 0.458024986 0.189219641 1.764656942 11500 "fe1" 2.5 "ma3" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 116727.578168296 "NO"
